Timestamp,C_ACR_Mot.PV,C_ACR_Mot.SV,C_ACR_Mot.TV,C_ACR_Pmp.PV,C_ACR_Pmp.SV,C_ACR_Pmp.TV,C_Pres.PV,C_Temp.PV,Barometer,Temperature
2024-04-10T12:00:00Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,19.002044677734375,1018.0532646179199,20.47815704345703
2024-04-10T12:00:05Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,19.002044677734375,1018.0532646179199,20.47815704345703
2024-04-10T12:00:10Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,19.002044677734375,1018.0532646179199,20.47815704345703
2024-04-10T12:00:15Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,19.002044677734375,1018.0532646179199,20.47815704345703
2024-04-10T12:00:20Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,19.002044677734375,1018.0532646179199,20.412822723388672
2024-04-10T12:00:25Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,18.97235107421875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:30Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,18.97235107421875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:35Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.449612557888031,18.97235107421875,1018.0532646179199,20.412822723388672
2024-04-10T12:00:40Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:45Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:50Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:00:55Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:00Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:05Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:10Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:15Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.412822723388672
2024-04-10T12:01:20Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.97235107421875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:25Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.965057373046875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:30Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.965057373046875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:35Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.965057373046875,1018.0424213409424,20.372957229614258
2024-04-10T12:01:40Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4496361315250397,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:45Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:50Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:01:55Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:00Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:05Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:10Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:15Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,18.965057373046875,1018.0412197113037,20.372957229614258
2024-04-10T12:02:20Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,19.0391845703125,1018.0412197113037,20.385831832885742
2024-04-10T12:02:25Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,19.0391845703125,1018.0412197113037,20.385831832885742
2024-04-10T12:02:30Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,19.0391845703125,1018.0412197113037,20.385831832885742
2024-04-10T12:02:35Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4516010582447052,19.0391845703125,1018.0412197113037,20.385831832885742
2024-04-10T12:02:40Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:02:45Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:02:50Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:02:55Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:03:00Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:03:05Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:03:10Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:03:15Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.0391845703125,1018.0788135528564,20.385831832885742
2024-04-10T12:03:20Z,0.0012677498161792755,0.42282673716545105,18.7890625,0.0007022904464974999,0.4131329655647278,18.65625,0.4506229758262634,19.11395263671875,1018.0788135528564,20.393339157104492
